the_geom,updated_at,constituency,polygon_id,unit_id,hectares,name,region,cartodb_id,created_at,gss
0106000020E6100000010000000103000000010000001A000000CE6D735472B3F1BFF515789965F94A401923318A5CE2F1BF96757FED4FF94A409D6E9FAB9DEAF1BFFC10DAFECBF84A40A4F001FDFB15F2BFEBBDC1A718F84A40E3AB19DD014CF2BFCE5BBF4B61F84A40C6399B3BBD38F2BFEC02DF7F14F94A40F2887F329456F2BFD1850B1A0FFA4A40520502DDDA3BF2BFB3957176BCFA4A4097ADA26BB932F2BFA31C6ED2FFFB4A401AF548FD7EF9F1BFB4B2806DEEFC4A40907D87D9E0CBF1BFA193D77DADFB4A404DAEE740098EF1BF37666D3DE7FC4A40CB35B77A406CF1BF3CA2BEB136FD4A403F26DB704133F1BF90FA2FE44AFD4A405F01A3903C0CF1BFE08953560DFD4A40D2190D8FB9B9F0BFA4EF101E99FB4A40E1C3DA02D1BFF0BF5C9BA0111DFB4A4038BCE1CC2B9CF0BF6D466E6C20FA4A40BE4BF8D197F2F0BF566BBA3EB7F94A40141D1E2D94EBF0BF423564E196F84A405ED4B016B00BF1BF74722F4416F84A40591851DE9B2EF1BFF1E3F0F84CF84A4026723BEFBB63F1BF7E59F9B7CAF74A40FBCA5519AC7DF1BF2592D83FD8F64A40096FBE418198F1BF7E02F3C923F74A40CE6D735472B3F1BFF515789965F94A40,2015-01-02 14:42:07.650683+00,York Central Boro Const,70662,24833,2348.352,York Central,Yorkshire and the Humber,193,2015-01-02 14:42:07.650683+00,E14001061
0106000020E61000000100000001030000000100000017000000A7597D19F01400C0511401C592F34940BE8CCF31972000C0454DD6EFCBF049405546460ACD2D00C01407D5BC12F04940C282391E523400C0BF392A6DA6EE49407B237D0EDB4A00C01780EC42A0EE49404EB8E1FF8E6200C0D8E860CCDEED4940D64EE25E377B00C047AE2732ABEE494057411117ED9000C06F3A71F7B8EE49403809C12DCF9B00C06D9EAB209FEF49407676634D05BD00C073E19C7682EF4940A323A3D3BBC700C021ABD25D7EF04940F2539F7969D800C09B2E60EC68F04940086E06966EFC00C039443BCF09F14940C8D08834760201C07CDD2DB79AF1494053F6A3F8AE2301C085E7785A37F149407986DED5DE2401C08D8A40D8CBF14940E7E6884E230801C0A205AFC9F1F4494040C51A5DFCFE00C02EE9ED69B1F54940DB5F5A39BEB500C05DADC8BE89F44940615328913FA400C0FDEEB1DD3DF54940A15E1AD6476600C04387EBA1A6F4494097C1180E7B3200C0BC2EC2A676F34940A7597D19F01400C0511401C592F34940,2015-01-02 14:42:07.650683+00,Cheltenham Boro Const,124265,24856,3724.528,Cheltenham,South West,210,2015-01-02 14:42:07.650683+00,E14000630
0106000020E610000001000000010300000001000000420000003BA7F9A7CA3CE9BF2EA06019742C4A40EDCBA2379C7FE8BF3F7CEB26D72C4A40591D689418F6E7BF4832878D6C2C4A4057F2927A2C88E7BF41232F29C62D4A40C6B257ED7800E7BF2C3752E1862E4A40778D23420F67E6BF0ABB48959E2E4A409307EC976CE6E5BFFE7DBD3FC02C4A40EBBEFD8139ABE5BF915149959E2C4A409B2AAF20DF27E5BF67CE352BCF2C4A4059F3027E43EAE4BFC1EF01B58E2C4A40C2F386C16D3CE4BF6CDD3597472E4A401872D33364EDE3BF192EE75B3B2D4A40251F3DE81911E4BF7ACE4BF50F2C4A403D7EC6279345E4BFB3E44E2A222B4A401C8132EFEC84E4BF7537F5887C284A40048A94B17062E4BFF826898310274A40942C393987DCE3BF6F5463964E274A4040AFACB029A1E3BF49771EAB2D274A40AD11981FA354E3BFC4789770B2274A40CFA473DEEC7CE3BF81381D01B3284A40DBE146962B14E3BFFF0C7029B2294A4017125931468EE2BF43AF5B54F1284A406298B6343521E2BFA868F62CB6284A40D7BC0E36048BE1BFDCE061851A294A406BE1395F7D42E1BFE24F413AED284A402FC48B07F3E8E0BF1646951D0C284A40373E778435A4E0BFEBEE3C678C284A4022751F124E8AE0BFC6C678550E284A409E30D7E1C54CE1BF3227DB234F254A404B57DE3B3F19E1BFF07A7FFB09244A409086B15AA7FFE0BF022C8D179C224A40A2A2324C4B42E1BFF1FA92F20E224A40FABD3ED7FD4AE1BF77474C82DF204A40C6120B578EC0E1BF6B441B980B214A4022DE07F54B1AE2BFE4DDC33371204A409E878FB364C3E2BFFCC242AFEB224A40E58DC749C171E3BFA045231DB1234A40BDF8F956E0EAE4BF25E376D856224A407E6904EDCB96E4BFC7A8DB771B1E4A409B2144FF2865E4BF12253E4E181D4A4024C9EEC562C3E4BF0380E0E13F1C4A4070F033D6722EE5BF2612AC3B931A4A40BB4842668361E5BF8C494875F6184A4055CEA886D3E8E5BF57C9C71E21194A40FB5E89663C93E6BF163F13F884184A406B35975877C6E6BF0CB13C8742194A4062B1DEE9DDF0E6BFBDF4C2D4451B4A406A66E6444EE0E6BF05D0D121461C4A40FEF87C834227E7BF02F9A5067E1D4A406E29AF35EC45E7BF1905FE24741E4A4091E2326F16F5E7BF30E61F547B1F4A40BC80ACF6F081E7BF54E49941C41F4A40B5D2632CD228E7BFF622B73357204A40631035824A1DE7BFE56B020B44214A409040B1A3C166E7BF579DA0CB91224A4079BF0343B580E7BFB26A1FF0BC234A40468F98B7CFEFE7BFBA7B415CEA234A407FDA2CD0A808E8BFE72FF22993244A40AF9757E1AAE8E7BFBCD838B528254A40C72D5CF8E757E8BFA496921DE2254A4027B9E1CFD85BE8BF63F9313DA5274A40035EACB89FD3E8BF198DBCAEF5274A4073763EC917FFE8BFEADCF82DA4284A40529CA946C15DE9BF93F1FFA16E294A401C3EAC923C25E9BFD61C5032512A4A403BA7F9A7CA3CE9BF2EA06019742C4A40,2015-01-02 14:42:07.650683+00,Wellingborough Co Const,70554,24893,16547.414,Wellingborough,East Midlands,243,2015-01-02 14:42:07.650683+00,E14001025
0106000020E6100000010000000103000000010000001300000011944C9EE215DABFB3822C4891F4494049AC1EC38366DABFEE08234BC7F2494001BB66BC7EB8DBBF961CF066BAF24940559251587D3BDCBF3137DF23E2F14940BA4C89FE291DDDBF434806D42AF2494006D3910CD63FDDBFBB2E3403ACF1494015ECA4CE4BF9DEBF5D26478AB3F14940E957ABB9F308DFBFD290703C17F24940A6F11BEF362EE0BF6A7586D53EF349401590F4317E75DFBF5C7EC03C02F44940A8A5008509DEDEBFD638B15832F44940E960171B1EA0DEBF2CBF69D46AF549400D7D55366C24DFBF117ED5A808F6494051A10CFE6140DEBFD162A60948F649400A83B3150E99DDBFC5413E3838F64940FE36FF329F05DCBFFB190726C0F649407E5946CA48FDDABF2E203C6E7CF64940E39169883CD7DABFDB0DE642DAF4494011944C9EE215DABFB3822C4891F44940,2015-01-02 14:42:07.650683+00,Luton North Boro Const,124309,24908,1878.519,Luton North,Eastern,256,2015-01-02 14:42:07.650683+00,E14000800
0106000020E61000000100000001030000000100000011000000702F75A32B9109C00575FE7C67BF494036DDBE2E466B09C00E8D097272C0494020122AA5377309C0E2EC021AF7C14940EDF2A2F0077409C0A5BB32782EC3494006A36660255C09C0618C14AB6BC349409F9C6D0BCD4C09C01450D6A930C449404AA0B7D7153809C0380251FFE3C349404157A6DCB41E09C0BB71C950E6C349408C3ADB24190F09C00700B94171C3494084A4C08F4D1509C04E02A45F83C24940A0109034AC2109C0D232FEF049C249400BF2D1FE882509C03DCD03E702C14940E1AFD873991609C05E8D2BD9BFBF494000655C71FC3C09C08A6E8B51EEBD4940FE98DFBE804B09C06B0770C56FBD4940564DD2DF2A7509C01AC09C27E0BC4940702F75A32B9109C00575FE7C67BF4940,2015-01-02 14:42:07.650683+00,Cardiff Central Boro Const,70504,24928,1683.821,Cardiff Central,Wales,274,2015-01-02 14:42:07.650683+00,W07000050
0106000020E61000000100000001030000000100000015000000E49CC02A837CD7BFD13C7B6113BF4940572E25AF672FD8BF74205DBE90BF4940FE2D260553C6D8BF2F872FEE51BF49407656D645BC0ADABF6FFB12F7F5BF4940F0E71894C332D9BFE29E4984E1C04940E7FA466112FCD8BF522AF761B7C14940211B287A066FD8BF4A7AD99D62C249409DFED9BF9016D8BFA5A58B8EB2C349409F7E921712C8D6BFD92E87FA6AC349408A58C2AA8001D6BFBC70A7CF68C14940C7F806FC5C76D4BF2C27D27ABBC1494073C6892F8901D5BFB11A901739C14940292733689E4BD4BF0F400700F1BF4940FE03E8E440A7D3BFC2F1199F4BC04940ED98C524F83ED3BFF1384BA3EABF4940D6AEB1E892F6D3BFB2AC08DEF8BE494027BD9C5DF734D4BFFCAF5D8267BF494010B9DACC31E5D5BFED32E3417EBF494040723A47EE62D6BF95BDF52EE0BF4940D6D364169FF1D6BF57A9372FB2BF4940E49CC02A837CD7BFD13C7B6113BF4940,2015-01-02 14:42:07.650683+00,"Ealing, Southall Boro Const",70513,24937,1433.836,"Ealing, Southall",London,283,2015-01-02 14:42:07.650683+00,E14000676
0106000020E61000000100000001030000000100000014000000E8B7C828ADECC5BF3612746045C949401614E36DFB33C6BF019579C919C949400C09F37BEB4CC8BF2927E3C853C849409F309DB04486C9BF5DEC2A5331C749409AC11E3E0354CBBF37BEA75610C749401E72F349E5B9CDBFB516BDFB14C94940F5751098DA5BCCBFE11DB9387EC94940DDEB66754A1DCBBFDB18862365CA4940753786624A82CABF60F8FE614DCB49406C3401910B43CBBF294BBBDEF9CB4940514519175227CBBF6FB0B7FFA4CC4940D570F209AFFEC8BFDCC6B9BF2CCE49404BEC6BC93A31C8BF7765232DCBCE4940739851292710C7BFAADE151AEECE4940EC7539D446E2C6BF60F69C19AFCF49405A68C764D621C5BFC24061A13FCF4940083C0425DB03C4BFA5FD3F537CCD4940FA30C2D397B3C4BFBAE4BFBA80CC4940D737574CDE69C4BF48E32BE2B8CB4940E8B7C828ADECC5BF3612746045C94940,2015-01-02 14:42:07.650683+00,Finchley and Golders Green Boro Const,123981,25001,2081.312,Finchley and Golders Green,London,334,2015-01-02 14:42:07.650683+00,E14000703
0106000020E610000001000000010300000001000000170000002A769358A57CD3BF82635BD473D14940339DC8C323F4D2BFA05B873656D14940815789F27E8CD1BF586D0FB9D4D14940241A20A1572BD1BFE42B459C39D249404A87A589AC5ECEBFA98682DC92D14940642E846565DECDBF7B32FBDE1DD04940DF1C7D0673A8CBBFE69D4CE3BDCF49402575EA9AAD67CABFE1E575640ED0494030CD2DD27578C9BFBD3BE391B3CF49401764816ED68CC9BF9F817CF893CE4940D570F209AFFEC8BFDCC6B9BF2CCE4940514519175227CBBF6FB0B7FFA4CC49406C3401910B43CBBF294BBBDEF9CB4940753786624A82CABF60F8FE614DCB4940DDEB66754A1DCBBFDB18862365CA4940F5751098DA5BCCBFE11DB9387EC949401E72F349E5B9CDBFB516BDFB14C94940B14F31016E4BCFBF441AAE5841C94940CBF3DBD6F23AD0BFA504C979E5C949404F1CE9A1FBCFCFBF8CBACD53D3CA4940B9D84F1C1519D1BF8CCF80EFD8CC4940B0C75B52FB73D3BF2DB33AD1D3D049402A769358A57CD3BF82635BD473D14940,2015-01-02 14:42:07.650683+00,Hendon Boro Const,123998,25003,3133.971,Hendon,London,335,2015-01-02 14:42:07.650683+00,E14000741
0106000020E61000000100000001030000000100000019000000CF3A82EE9485F4BF372AACCC5A484B40323866A17946F4BF9BAE74E4B4484B405FB7BDE0312EF4BF0E14F7AA34494B40CC77F8D2AC20F4BF3E9C97643B4B4B406B4D31058904F4BF5A3601D7B64B4B403567B64A88C7F3BFC259E8F8124B4B40B527981ADD6CF3BF108E6547704A4B40F5508CF76D2DF3BFA86812FB9A4A4B40449B33DF14F1F2BF6370B77EDF484B408C25A7DEFCD7F2BFE0878156C3484B40D741C320C8CFF2BFEEF5F242D0474B402894FB7598AAF2BFFEE42ECAEA464B406863BFD3A308F3BF339421102C464B4092CD98643432F3BFD0B2EEA66F474B4020E859D7286FF3BFF38526264B474B4069BAD8419953F3BF53D493C19A464B4002E2EB1105ABF3BF6C8724A34B454B407304A25B0F76F3BFD8786E592B444B40B100AF1E84D2F3BFE0F9716FF3434B40D3453A169806F4BFA3A578199E434B40BACA87B8448CF4BFE8D22EDEA7434B40F0BDD57AC990F4BFCDDF2B57A4444B40FE77F4FBD975F4BFAA85C6766D454B40D92A4375E155F4BF9B0011CD4C474B40CF3A82EE9485F4BF372AACCC5A484B40,2015-01-02 14:42:07.650683+00,Middlesbrough Boro Const,70030,25014,2981.046,Middlesbrough,North East,346,2015-01-02 14:42:07.650683+00,E14000819
0106000020E6100000010000000103000000010000004900000034E8B9E4A1EEBF3FF7B9B4D639F14940600E04436CCFC23FF6CF63187FF149405BF29F4B9177C53F959EF1D472F249403838ED4803F4C63FD8614B41A1F2494039EA30043152C73FF2F53C7300F249400D65ECDD8568C63FFFC9654605F14940BD7CA85E30C5C83FE85F5DDFBDEF494005C8E9DC4ADCC83F0415FC8FD1EE4940335B924603D1C53F7BE7A16349EE494027079E9B811DC63F66D9C59A5FED494005FD342F24E0C43FD7736F951EEC49404741F7476BABC43F172EA645ECE94940FADB19E4D746C53F25E6791E3CE94940FF595433A45FC53FF4BBF15319E8494081181B934155C43F225715F820E84940725419F57346C33F945FB88701E64940061A3B84721EC03FC3C2C79FC8E54940CF1FABEE5236BF3F4E5C275D44E54940FAB22B225E75BB3FB1D1EAA5DAE44940064ED4330E74B93FCCDD2E7342E44940E29DC59444B0B73FE4DF37B16AE4494002F5D408E3D4B33F1716C03129E44940E92A99D0CD4BB03F1459BF6258E44940CE4007CB386CAA3FB8C177B754E34940CC31F2AADD8B9F3F7708B68239E349403D7892CF548B923F35C71D2F85E249408DD113B6EBAC8C3F120E3A05D7E14940213B775DF50A603F8DB16FA751E349406DC6BB770E8F89BF0440B02EB9E34940634A04AD16189ABFE31C6C66D4E249403A8B8A8EEBABA0BF14FC72C207E34940F29C5951D88BA8BFB8B7616967E249408312DF8A1FF7A9BF3597A84242DF494042F6C8CA2D53ACBF71FD2DFD0FDF4940E24DD3514BD4ADBFB7FB155D0BDE4940683689A6F307B5BFADB3C11702DE49408A53039EEE3FB9BFC4B43F0033DE49405D119C7F6B9BB7BF8181BA7323DF4940ECFD2EBC909BB8BF02E93D220FE04940CC1489563B6EB8BF65E2F9F110E149401E2FDFDF33EBB6BF5276673CB9E14940CEBB43E3B235B6BFF413DB35EEE24940EF59C9CDE4B5B7BF91326D0C79E44940B22A5BF84B7EBABFADB7352029E44940BD4347CB223EBCBFC1BD3F5492E449405DCD0013F4E4BCBF8334CD635DE54940052F9B6D9835BBBFC910273261E649401C21EA90B40BBEBFA30E197B8EE6494074CF1FA89325BDBFA95C2ABD96E749400BAD6308EE72BABFB32C1F8D3AE8494074484EC97E60B7BF108434876DE84940120E882841DCB7BFA75273D039E94940F35FFC350D4DB2BF7720C55E05E94940C569A8371239B0BFF99D84E181E949402729679606C7AEBFC96A5C8132EA4940DD820D31DB83A8BFB0A28840E8E849406F0639BC3B8BA1BFDF819098E8E949404CBA939D065993BF56DEBCF1E3E94940A0F64F78930E83BFA20B826F90E9494052DD2B5DA11A67BFD79703EC0DEA4940C117CD3641D18E3F7E3D85813BEA49404F031AFAC02B943F3D665EF69FEB4940536BCE7C8E4EA03F092CBC9126EC49408F43C020E4EEA33FE63ABBD862ED4940DAB5EC1790C5A73F0F25522AEDED4940FC5A8444D3C8AD3F48B9C679D4EF494012A5AD0D6E1EB13F2A3B70003CEF494010F5C0E6CDA2B63FDBBBC6C524EE4940629058562043B93F7205A7C18CEE4940C14D8EB9359FBA3F0CE712AD29EE4940D470258EB1EABD3F1384410BFFED4940AA893C0ACA33C03FC5E24A671FF0494034E8B9E4A1EEBF3FF7B9B4D639F14940,2015-01-02 14:42:07.650683+00,Hertford and Stortford Co Const,70222,25077,15662.083,Hertford and Stortford,Eastern,398,2015-01-02 14:42:07.650683+00,E14000744
0106000020E610000001000000010300000001000000100000006D43AA93435AC03F19E157C272CA49405AE382DFE8D6C03F20193AB031C9494014697513728DC03F24AD721A84C8494051A8EED500A8BE3FDD90E9C0FFC74940FB7B53DC6371BC3FC3D972BBB7C64940FA48D71BC3EFB73F99A14258DEC549409630EA64E37DB13F5444B05CAFC549406E60924A175BB13F2895CDB3CAC649409E5DDC4177E8AA3FE7FD2941E6C749400CC4C1453AE8AA3FE3397C9D47C84940D9F513B2E2C2A43F2CC21F23BEC94940E1A2EBFA74EFB03F96ACE5C5CBC94940785DD2CD6DA1B53F233C939A6DC94940D7910C518ECFB83FC15B6C2BD1C949402BF3908D9A12BB3F33AE4B5A60CA49406D43AA93435AC03F19E157C272CA4940,2015-01-02 14:42:07.650683+00,Ilford South Boro Const,70249,25094,1570.32,Ilford South,London,408,2015-01-02 14:42:07.650683+00,E14000760
0106000020E610000001000000010300000001000000210000001D68D86B910EF8BFE49CC036326B4B40BD7650495B29F8BFB818099AF36D4B40F04A8B8B441BF8BF926B6744816F4B40938FEBDCB8FEF7BF5A81A6DCA7704B404AD98875970BF8BF90690CBA3D714B405B271E2F36E8F7BFC3A2C2D1FE714B40E77C62A4DAAFF7BFAE8409FDB3724B40C64B51FDB08FF7BFA1A63C9BA2734B40E084CFA0754CF7BF5652C182B0724B40E6B9331B5055F7BF515B0064D6714B40667FF1CC73FAF6BFD942973657724B40DBBCDC39ADD6F6BF896EB6B93A724B40B43953B2CDADF6BF3483145D99714B40B174A316BC66F6BF238BF3C5C6714B4060A673567925F6BF2312295719714B40C01DABAFFB42F6BF79BA506BF96F4B407291CECC3E1BF6BF5A642E17606E4B40071D5A1ED1E6F5BF74FDBA6DC66D4B40170AED59E019F6BFF64BD50F746C4B40EB72D8DAF79DF6BFA8405B24246C4B40818BD2088FBEF6BF6D4739A6736B4B405716D19024BBF6BF6D3D7959B56A4B404056FA3B1B9CF6BF5BE054D48A694B40685341E1AABEF6BFCA58AE6DF3674B40C9D4B9B000CAF6BF65BBC24BCB664B405E6E2CDC1200F7BF8D69DE5D77664B4050CB1638A91AF7BF5E931E0AB7664B4098E1A5B952B5F7BF3212DF9347664B40923D7C2EBAE8F7BF28E1EE6B8C664B4089497F997DC1F7BFD933CD4781674B409A2B73F49FE8F7BF8226F7CB72684B4011B60E247A11F8BF25073272656A4B401D68D86B910EF8BFE49CC036326B4B40,2015-01-02 14:42:07.650683+00,Houghton and Sunderland South Boro Const,124141,25122,6593.504,Houghton and Sunderland South,North East,430,2015-01-02 14:42:07.650683+00,E14000754
0106000020E6100000010000000103000000010000003000000085ECDD263329FBBF5ACB2639FF734B40F2D6AECCD7CBFABFEB178E386C744B404575FBCD96D9FABF47AF96DF2D734B40B80B07EA028CFABFC4F624D347724B40958D1CC36666FABF9EC6231762724B40E244065A924BFABF2AC9EC557D704B40976BD09CBDE4F9BFBF483A03EE714B40E81049E95ACAF9BF3BF1748498724B40EFBDB569A681F9BFF2185C1675734B40EE983FDE3159F9BF6F9C3FF252724B40657D08BF4247F9BFFE7DC9805A704B40E08701404CF3F8BFB038BE52E6704B40D4B6D0841FFDF8BF4029D23617704B40D8F1478D36AAF8BF8815D83DCD6F4B4067DE140D8486F8BF296B093D5D704B4002CC92843546F8BF8F387C6917704B40F04A8B8B441BF8BF926B6744816F4B40BD7650495B29F8BFB818099AF36D4B401D68D86B910EF8BFE49CC036326B4B4069D461403543F8BF86D84E92DB6A4B40A6EFE2F00F3AF8BF75E90EAE256A4B406B1C4D5A498AF8BF0B0ED74A176A4B40B3A403434FC4F8BFC087C50C88694B4088E881F034FCF8BF6B2F60D9C5694B40600665CBE23AF9BF2BA397B64A694B40D38B38B1736EF9BF1167550523694B406F0EE3B00689F9BFEA3132D276684B40B818C90E8FB6F9BF8958E321A8684B40105116E2B0ECF9BF2EA4BF1918684B409281E0784D2EFABFE23F7B5F42684B407338489B0A73FABFDB85310DD8694B40843EDF80B4A0FABF77793222A5694B4002C00814FAA7FABF8E7D8E13616A4B40FD95C6CFE690FABF056291B5F26A4B40C89A4F99EB95FABF5304B3C9E66B4B409EB91A42DD09FBBF56FB8DCC836C4B40D000D987C633FBBF6A115E8C056C4B40B4A42A187E89FBBF4A058F2C9E6B4B405527958952B5FBBFFAF8AE03CA6B4B40A320B4FCF00BFCBF81645FAED56C4B4039ADB8AAC059FCBF20419EBB8E6D4B407AA488811249FCBF1CFBA080E46E4B401E59EDBD5A27FCBF9C5A5D83E16F4B40EEE6C9E88C04FCBF91E9662FF76F4B400673ED2508E7FBBF6BF67A7AAE714B40DB2D3DB5E7BCFBBF42C5C310A3714B403C781EC842A9FBBF9431DE537C724B4085ECDD263329FBBF5ACB2639FF734B40,2015-01-02 14:42:07.650683+00,North Durham Co Const,123475,25124,10417.191,North Durham,North East,431,2015-01-02 14:42:07.650683+00,E14000840
0106000020E6100000010000000103000000010000001B000000BC9547AF3D8AF5BFEF7DF4EE2B6E4B40071D5A1ED1E6F5BF74FDBA6DC66D4B407291CECC3E1BF6BF5A642E17606E4B40C01DABAFFB42F6BF79BA506BF96F4B4060A673567925F6BF2312295719714B40B174A316BC66F6BF238BF3C5C6714B40B43953B2CDADF6BF3483145D99714B40DBBCDC39ADD6F6BF896EB6B93A724B40636ED7E92BDAF6BF6A1F1BDD68734B409434F7BD7EF5F6BF79A9F7179D734B40CF9E34FC950BF7BF5BD77B0CBF744B4019833D1B95D9F6BF4D85199B3E754B40F5799619BECFF6BFE01BF15612764B40F559B383D092F6BF20FA7D249A764B4071DD6BDC6D99F6BFCBD3AE41C8774B4036581C78484BF6BF239787CF45784B403783B638BE02F6BFDEF29963EC774B403C041E1A47FDF5BFD3FEB682C5784B408E7A16CDE8CEF5BF5447FC0CD8784B407AE6029A21DBF5BFBE69361D0D784B4050AEE34693C8F5BF555956D961754B40831D10D7B99BF5BF47A660B7F0734B402D033255C7C7F5BF2CA9CA45EE724B40C1125219F0BBF5BFBC391D2999714B40FF0B30D78AA5F5BFB360FD11A8704B4049B1B35311ACF5BFF208733BFE6F4B40BC9547AF3D8AF5BFEF7DF4EE2B6E4B40,2015-01-02 14:42:07.650683+00,Sunderland Central Boro Const,124143,25135,3064.353,Sunderland Central,North East,439,2015-01-02 14:42:07.650683+00,E14000982
0106000020E6100000010000000103000000010000001B00000017369EBC5CB2F9BFE937C233E67B4B402A594B8D458CF9BF633F90EA357C4B403124AEDBE364F9BF2845AC00187C4B406B15FDA22F4BF9BFD61D5B42907B4B40ADCDA9972A07F9BFC8F302CF537B4B4029AF5B2A5BEBF8BF25C048CBE97A4B406E28CC559CF9F8BF5FCC36C60F7A4B40D793A07DA0C9F8BF4D91CFFAA8784B40C18E1E2C4BB0F8BF3E93855137774B4017DBD5236FE7F8BF29D4F14D07774B40BF30023A211AF9BFBBC0BCD959764B408679B287E54DF9BF954C058B4B764B40284E2795A358F9BFE8D880E176754B4078E9269B2FACF9BF07A52D49F5754B402690A79A62C1F9BFECC0C01490774B408439BAAE17E7F9BF102FE16856774B4012B72580EE26FABF4CFA7DDC72774B40497D4855FA4CFABF6352E6CFE7774B40C70B36C7073BFABF7F3E46A94C794B40EA221DCDC999FABFA42DB17C027A4B404EEEC6E90BB3FABF911E19FED37A4B400180489B93DCFABFE7C38065777B4B40B5B1E7F3AF8EFABF879B233D487B4B402D2B46378759FABF6B8BFDFFE37A4B400099AB981B19FABF358AB932C27A4B405C06C147AADDF9BFAB2C0EEF3D7B4B4017369EBC5CB2F9BFE937C233E67B4B40,2015-01-02 14:42:07.650683+00,Gateshead Boro Const,124144,25149,2552.83,Gateshead,North East,449,2015-01-02 14:42:07.650683+00,E14000709
0106000020E6100000010000000103000000010000001D0000000E2A8E9DEBF4F8BFCD6F3368FA864B407ABAED66CEAFF8BFDB2F7B147A874B40100F97F56784F8BFE1898D21EE864B40920FB84C112AF8BF0E663C4C0A874B4046DC433FFB23F8BFA17107C828864B4002753A078CCBF7BF1FC180CF0C874B4026B17674C4DDF7BFE4FD2C385A884B4080F35E43EAADF7BFF197508796884B4070EED02B2189F7BFF3B0C88285894B40B39D1E59895EF7BF496C86BC8F894B4012440148672DF7BF9E310BA15F894B404441B8279F3AF7BFED743DE221884B40AB3BF74F7534F7BFF1AF9E2518874B403C621C07F20BF7BFC9FC2C4EC3854B402C6AAD3814D5F6BF8F76093C10854B40918CDF1ECFD6F6BFACB2F91611844B407575C6E795ADF6BF46D4E2740B834B405A570FE001A5F6BF801D2E82C3814B40CD0CE18E67DAF6BF6882A46FA1814B40882C8734D1E5F6BF773298A10D814B40EEED550A3E09F7BF927CE89EC2804B402D8CCE53EC34F7BFC82EBC25F0804B4031C8CDF93A60F7BF3043BF2156804B40876082DDDBA4F7BF0192143CDE7F4B4056CBF9B95EC7F7BF77745F86F67F4B40C73F542C2F3FF8BF236A40EEBF824B402F0296D9E662F8BFF85FCAFED3834B40A30178FDA5CEF8BF7ED674D9B0854B400E2A8E9DEBF4F8BFCD6F3368FA864B40,2015-01-02 14:42:07.650683+00,Tynemouth Boro Const,124149,25164,3977.359,Tynemouth,North East,463,2015-01-02 14:42:07.650683+00,E14001006
0106000020E61000000100000001030000000100000012000000C582FCE4BE39E43F3579E1F406C94940F0C5FC97C94EE43FA9D5C98097C94940D3AD885C0C9BE43FB08FA7389CC949403D00261DA75EE53FD1FD55F13DC9494082BE6188ABD7E53F3929F33ACDC849409AFEF91B6288E63F6E21177D8BC8494007564A3D5BBEE63FB1EBD98A67C64940B5A11E3C022DE63F584EE2F593C54940F8FCC2732A03E63F51B6806096C4494001CC40B8C701E63F7B65EA3866C34940DEEE84B9335FE53F9DA042BAA4C34940780A4FD2177AE43FFF04F9AF48C3494028E47EE0036AE43FA78E0D24B5C3494067A8C9A1D703E43FCB5081B6E4C34940F27C6E8A09F9E33F30E4C9971BC64940257664EC1C04E43F4ED34357DEC64940B418F65E4E51E43FA54BC296D2C74940C582FCE4BE39E43F3579E1F406C94940,2015-01-02 14:42:07.650683+00,Southend West Boro Const,124312,25197,2396.091,Southend West,Eastern,495,2015-01-02 14:42:07.650683+00,E14000957
